"Variable";"Scenario";"Unit";"Model";"Region";"1975";"1980";"1985";"1990";"1995";"2000";"2005";"2010";"2015";"2020";"2025";"2030";"2035";"2040";"2045";"2050";"2060";"2070";"2080";"2090";"2100"
"Capacity|Electricity|Gas|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"EU28";23.8022279052734;29.9606181640625;34.6208483886719;54.3399294433594;65.2023468017578;117.472117675781;152.603913085938;173.742485839844;179.80437109375;174.556682617188;163.468696777344;148.26605859375;118.050454101563;79.5286346435547;86.636269317627;112.496452728271;174.972886669159;255.489235408656;303.213396262318;293.911736223936;296.158171294093
"Capacity|Electricity|Gas|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"CEU";5.2924951171875;6.469548828125;9.46393579101563;14.6114929199219;14.2367061767578;23.4510473632813;31.9032451171875;36.2749643554688;46.236751953125;47.2401806640625;43.1799956054688;39.346998046875;34.0710537109375;19.7503802490234;14.5272608947754;12.199733001709;16.2339981842041;22.6894632568359;26.1436642986238;28.9293593554497;22.2978042360544
"Capacity|Electricity|Gas|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"WEU";18.5097327880859;23.4910693359375;25.1569125976563;39.7284365234375;50.965640625;94.0210703125;120.70066796875;137.467521484375;133.567619140625;127.316501953125;120.288701171875;108.919060546875;83.979400390625;59.7782543945313;72.1090084228516;100.296719726563;158.738888484955;232.79977215182;277.069731963694;264.982376868486;273.860367058039
"Capacity|Electricity|Gas|w/o CCS";"Baseline";"GW";"IMAGE";"EU28";23.8022279052734;29.9606181640625;34.6208483886719;54.3399294433594;65.2023468017578;117.472117675781;152.603913085938;173.740095214844;176.4008359375;170.821842773438;167.414822265625;177.658564453125;191.880548828125;212.735630859375;247.521944335938;284.542309570313;358.434873779297;410.169171386719;437.180485595703;432.106308044434;409.543964675903
"Capacity|Electricity|Gas|w/o CCS";"Baseline";"GW";"IMAGE";"CEU";5.2924951171875;6.469548828125;9.46393579101563;14.6114929199219;14.2367061767578;23.4510473632813;31.9032451171875;36.2749643554688;43.058064453125;43.8762236328125;46.196751953125;50.66981640625;54.240287109375;56.480857421875;59.734072265625;59.094939453125;56.8306733398437;52.318765625;49.9396735839844;49.1728823242188;51.5733857421875
"Capacity|Electricity|Gas|w/o CCS";"Baseline";"GW";"IMAGE";"WEU";18.5097327880859;23.4910693359375;25.1569125976563;39.7284365234375;50.965640625;94.0210703125;120.70066796875;137.465130859375;133.342771484375;126.945619140625;121.2180703125;126.988748046875;137.64026171875;156.2547734375;187.787872070313;225.447370117188;301.604200439453;357.850405761719;387.240812011719;382.933425720215;357.970578933716
"Capacity|Electricity|Hydro";"2 Degrees";"GW";"IMAGE";"EU28";112.153506835938;133.295046875;154.65464453125;168.029970703125;176.4647421875;189.598287109375;194.70089453125;202.31999609375;208.67549609375;203.069595703125;197.463595703125;191.857689453125;209.3712734375;246.2986953125;247.14975;247.17536328125;247.226578125;247.2777890625;247.32901171875;247.380328125;247.43154296875
"Capacity|Electricity|Hydro";"2 Degrees";"GW";"IMAGE";"CEU";12.8517802734375;16.70425;20.87455078125;23.624970703125;26.5950390625;28.198380859375;29.68330078125;30.09119921875;31.22369921875;30.644689453125;30.065689453125;29.486689453125;28.9076796875;41.5677890625;42.74175;43.09026953125;43.78728125;44.4842890625;45.18130859375;45.878328125;46.57533984375
"Capacity|Electricity|Hydro";"2 Degrees";"GW";"IMAGE";"WEU";99.3017265625;116.590796875;133.78009375;144.405;149.869703125;161.39990625;165.01759375;172.228796875;177.451796875;172.42490625;167.39790625;162.371;180.46359375;204.73090625;204.408;204.08509375;203.439296875;202.7935;202.147703125;201.502;200.856203125
"Capacity|Electricity|Hydro";"1.5 Degrees";"GW";"IMAGE";"EU28";112.153506835938;133.295046875;154.65464453125;168.029970703125;176.4647421875;189.598287109375;194.70089453125;202.31999609375;208.67549609375;203.069595703125;197.463595703125;191.857689453125;206.1919765625;243.16020703125;247.14975;247.17536328125;247.226578125;247.2777890625;247.32901171875;247.380328125;247.43154296875
"Capacity|Electricity|Hydro";"1.5 Degrees";"GW";"IMAGE";"CEU";12.8517802734375;16.70425;20.87455078125;23.624970703125;26.5950390625;28.198380859375;29.68330078125;30.09119921875;31.22369921875;30.644689453125;30.065689453125;29.486689453125;28.9076796875;38.42930078125;42.74175;43.09026953125;43.78728125;44.4842890625;45.18130859375;45.878328125;46.57533984375
