"Scenario";"Region";"Carrier.x";"Indicator";"Year";"ymax";"ymin"
"2DS";"CHINA";"Bioenergy";"Industry";2039;5.15986144472792;1.32648694908002
"2DS";"CHINA";"Other renewables";"Industry";2039;1.47341064088646;1.07270335961583
"2DS";"CHINA";"Coal";"Industry";2040;31.619544216269;25.8378378378378
"2DS";"CHINA";"Oil";"Industry";2040;4.64243384378808;3.67567567567568
"2DS";"CHINA";"Gas";"Industry";2040;22.4864864864865;12.714543104481
"2DS";"CHINA";"Electricity";"Industry";2040;43.7142711259052;39.327432310918
"2DS";"CHINA";"Heat";"Industry";2040;5.19580247699214;4.86486486486486
"2DS";"CHINA";"Bioenergy";"Industry";2040;5.43337638717376;1.40540540540541
"2DS";"CHINA";"Other renewables";"Industry";2040;1.59878848854556;1.12399817380277
"2DS";"EU";"Coal";"Industry";1990;20.1310452327275;20.1283531615002
"2DS";"EU";"Oil";"Industry";1990;17.0364915273232;16.957993351818
"2DS";"EU";"Gas";"Industry";1990;28.3317702780917;28.293515706071
"2DS";"EU";"Electricity";"Industry";1990;24.8994117122478;24.8684963127155
"2DS";"EU";"Heat";"Industry";1990;5.62702801317513;5.61948853936378
"2DS";"EU";"Bioenergy";"Industry";1990;4.05544348316709;4.05096268179906
"2DS";"EU";"Other renewables";"Industry";1990;0;0
"2DS";"EU";"Coal";"Industry";1991;19.7677081207406;19.7638157650398
"2DS";"EU";"Oil";"Industry";1991;16.8856834262771;16.7346858751165
"2DS";"EU";"Gas";"Industry";1991;28.4848734604019;28.4186615215572
"2DS";"EU";"Electricity";"Industry";1991;25.170586939705;25.1037267091542
"2DS";"EU";"Heat";"Industry";1991;5.63030672859419;5.62216843705058
"2DS";"EU";"Bioenergy";"Industry";1991;4.2116365408619;4.20573849061538
"2DS";"EU";"Other renewables";"Industry";1991;0.000206874414768806;0.000203615178530621
"2DS";"EU";"Coal";"Industry";1992;19.3992977182314;19.3896998646835
"2DS";"EU";"Oil";"Industry";1992;16.7320473118902;16.5065701710945
"2DS";"EU";"Gas";"Industry";1992;28.6412732403671;28.5461541210243
"2DS";"EU";"Electricity";"Industry";1992;25.447601076618;25.3433682393096
"2DS";"EU";"Heat";"Industry";1992;5.63365604088394;5.62489858924199
"2DS";"EU";"Bioenergy";"Industry";1992;4.3711927270035;4.36341671680265
"2DS";"EU";"Other renewables";"Industry";1992;0.000417628220636399;0.000411614572398473
"2DS";"EU";"Coal";"Industry";1993;19.0228684203189;19.0085019925691
"2DS";"EU";"Oil";"Industry";1993;16.5755028832028;16.2734892544781
"2DS";"EU";"Gas";"Industry";1993;28.8010772496052;28.6760601410061
"2DS";"EU";"Electricity";"Industry";1993;25.7306447593149;25.5875461565765
"2DS";"EU";"Heat";"Industry";1993;5.63707825498303;5.62768042290616
"2DS";"EU";"Bioenergy";"Industry";1993;4.53422184539381;4.52407977401061
"2DS";"EU";"Other renewables";"Industry";1993;0.000632371572256085;0.000624141323181437
"2DS";"EU";"Coal";"Industry";1994;18.6381555349817;18.6200191358023
"2DS";"EU";"Oil";"Industry";1994;16.4159667700285;16.0352792308542
"2DS";"EU";"Gas";"Industry";1994;28.9643978567507;28.8084487649872
"2DS";"EU";"Electricity";"Industry";1994;26.0199170142925;25.8363905017275
"2DS";"EU";"Heat";"Industry";1994;5.64057577727368;5.63051541955216
"2DS";"EU";"Bioenergy";"Industry";1994;4.70083853245219;4.68781322586553
"2DS";"EU";"Other renewables";"Industry";1994;0.000851218834561539;0.000841344872316523
"2DS";"EU";"Coal";"Industry";1995;18.2448825911331;18.2240404471635
"2DS";"EU";"Oil";"Industry";1995;16.253352384902;15.7917689123403
"2DS";"EU";"Gas";"Industry";1995;29.1313524309572;28.9433918462625
"2DS";"EU";"Electricity";"Industry";1995;26.3156257249301;26.0900363338452
"2DS";"EU";"Heat";"Industry";1995;5.64415112122457;5.63340511786092
"2DS";"EU";"Bioenergy";"Industry";1995;4.87116252603596;4.85470593791831
"2DS";"EU";"Other renewables";"Industry";1995;0.0010742887858617;0.00106338131153759
"2DS";"EU";"Coal";"Industry";1996;17.8427606760232;17.8203468635152
"2DS";"EU";"Oil";"Industry";1996;16.0875697663725;15.5427794073122
"2DS";"EU";"Gas";"Industry";1996;29.3020636231875;29.0809640379777
"2DS";"EU";"Electricity";"Industry";1996;26.6179881297084;26.3486239747534
"2DS";"EU";"Heat";"Industry";1996;5.6478069134147;5.63635111646992
"2DS";"EU";"Bioenergy";"Industry";1996;5.04531895240694;5.02485023847387
"2DS";"EU";"Other renewables";"Industry";1996;0.00130170483280641;0.00129041375696851
"2DS";"EU";"Coal";"Industry";1997;17.4314877274061;17.4087107016868
"2DS";"EU";"Oil";"Industry";1997;15.9185254130472;15.2881236821209
"2DS";"EU";"Gas";"Industry";1997;29.4766596667065;29.2212429308454
"2DS";"EU";"Electricity";"Industry";1997;26.9272313544407;26.6122992678749
"2DS";"EU";"Heat";"Industry";1997;5.65154589996845;5.63935507692231
"2DS";"EU";"Bioenergy";"Industry";1997;5.22343863278951;5.19834208891331
"2DS";"EU";"Other renewables";"Industry";1997;0.0015335952380403;0.00152261274875583
"2DS";"EU";"Coal";"Industry";1998;17.0107477768266;16.9888952302687
"2DS";"EU";"Oil";"Industry";1998;15.7461221077434;15.0276060925443
"2DS";"EU";"Gas";"Industry";1998;29.6552746983262;29.3643091990705
"2DS";"EU";"Electricity";"Industry";1998;27.243592981259;26.8812138525202
"2DS";"EU";"Heat";"Industry";1998;5.65537095343508;5.64241872679175
"2DS";"EU";"Bioenergy";"Industry";1998;5.40565841109826;5.37528126416926
"2DS";"EU";"Other renewables";"Industry";1998;0.00177009336142719;0.00176015667829874
"2DS";"EU";"Coal";"Industry";1999;16.5802101400425;16.5606542156254
"2DS";"EU";"Oil";"Industry";1999;15.5702587310513;14.7610218825055
"2DS";"EU";"Gas";"Industry";1999;29.8380491020921;29.5102467550613
"2DS";"EU";"Electricity";"Industry";1999;27.5673216573498;27.1555254546913
"2DS";"EU";"Heat";"Industry";1999;5.65928508014882;5.64554386299544
"2DS";"EU";"Bioenergy";"Industry";1999;5.59212150456097;5.55577154406722
"2DS";"EU";"Other renewables";"Industry";1999;0.00201133791579849;0.00200323224532531
"2DS";"EU";"Coal";"Industry";2000;16.1395285502226;11.9741100323625
"2DS";"EU";"Oil";"Industry";2000;16.8284789644013;14.4881566473585
"2DS";"EU";"Gas";"Industry";2000;33.0097087378641;29.6591429135511
"2DS";"EU";"Electricity";"Industry";2000;29.4498381877023;27.4353981955709
"2DS";"EU";"Heat";"Industry";2000;5.66329142810913;3.55987055016181
"2DS";"EU";"Bioenergy";"Industry";2000;5.7829778791247;5.32358654303721
"2DS";"EU";"Other renewables";"Industry";2000;0.00225747323825586;0
"2DS";"EU";"Coal";"Industry";2001;15.6883402291474;11.7695136902329
"2DS";"EU";"Oil";"Industry";2001;16.4371106435348;14.2087857587853
"2DS";"EU";"Gas";"Industry";2001;32.9791581528402;29.8110885658019
"2DS";"EU";"Electricity";"Industry";2001;29.6689824274622;27.7210029189669
"2DS";"EU";"Heat";"Industry";2001;5.66739329542469;3.69840621168778
"2DS";"EU";"Bioenergy";"Industry";2001;5.97838465171332;5.55025091104729
"2DS";"EU";"Other renewables";"Industry";2001;0.00250864957814338;0
"2DS";"EU";"Coal";"Industry";2002;15.2262648911732;11.5606936416185
"2DS";"EU";"Oil";"Industry";2002;16.1652680257184;13.9226737480622
"2DS";"EU";"Gas";"Industry";2002;32.9479768786127;29.9661783646245
"2DS";"EU";"Electricity";"Industry";2002;29.8926507018993;28.0125175390834
"2DS";"EU";"Heat";"Industry";2002;5.67159413936863;3.82979645829494
"2DS";"EU";"Bioenergy";"Industry";2002;6.17850652160385;5.78154776755574
"2DS";"EU";"Other renewables";"Industry";2002;0.00276765091856854;0
"2DS";"EU";"Coal";"Industry";2003;14.7581496588278;11.3475177304965
"2DS";"EU";"Oil";"Industry";2003;15.8878122216659;13.6295736441353
"2DS";"EU";"Gas";"Industry";2003;32.9161451814768;30.124510921002
"2DS";"EU";"Electricity";"Industry";2003;30.1209845640384;28.3101274101058
"2DS";"EU";"Heat";"Industry";2003;5.6758975860972;3.95825952334085
"2DS";"EU";"Bioenergy";"Industry";2003;6.38351623341123;6.01762059459392
"2DS";"EU";"Other renewables";"Industry";2003;0.00303490408388998;0
"2DS";"EU";"Coal";"Industry";2004;14.2837194152244;11.1298482293423
"2DS";"EU";"Oil";"Industry";2004;15.6045675605181;13.3292262625958
"2DS";"EU";"Gas";"Industry";2004;32.8836424957842;30.2861890131794
"2DS";"EU";"Electricity";"Industry";2004;30.35413153457;28.6140257192149
"2DS";"EU";"Heat";"Industry";2004;5.68030744108941;4.08940285066531
"2DS";"EU";"Bioenergy";"Industry";2004;6.5935950744166;6.25861886143127
"2DS";"EU";"Other renewables";"Industry";2004;0.0033087654279735;0
"2DS";"EU";"Coal";"Industry";2005;13.7991575138427;10.9075415423945
"2DS";"EU";"Oil";"Industry";2005;15.3153509637208;13.0213594412519
"2DS";"EU";"Gas";"Industry";2005;32.8504473796336;30.4513198091468
"2DS";"EU";"Electricity";"Industry";2005;30.5922454196847;28.9244139047785
"2DS";"EU";"Heat";"Industry";2005;5.68482770037078;4.22331120631714
"2DS";"EU";"Bioenergy";"Industry";2005;6.80893340924877;6.50469834016288
"2DS";"EU";"Other renewables";"Industry";2005;0.00358948311247527;0
"2DS";"EU";"Coal";"Industry";2006;13.3041359031107;10.6804478897502
"2DS";"EU";"Oil";"Industry";2006;15.0199715504042;12.705687217559
"2DS";"EU";"Gas";"Industry";2006;32.8165374677003;30.6200151035315
"2DS";"EU";"Electricity";"Industry";2006;30.8354866494401;29.2415021016256
"2DS";"EU";"Heat";"Industry";2006;5.68946256259072;4.36007296884605
"2DS";"EU";"Bioenergy";"Industry";2006;7.0297312552332;6.75602144147132
"2DS";"EU";"Other renewables";"Industry";2006;0.00387731788242479;0
"2DS";"EU";"Coal";"Industry";2007;12.7983122143498;10.4484109708315
"2DS";"EU";"Oil";"Industry";2007;14.7182302172654;12.3819089426816
"2DS";"EU";"Gas";"Industry";2007;32.7818894209839;30.7923915699976
"2DS";"EU";"Electricity";"Industry";2007;31.0840226382238;29.5655096154684
"2DS";"EU";"Heat";"Industry";2007;5.69421644203031;4.49978032381893
"2DS";"EU";"Bioenergy";"Industry";2007;7.29212015672616;7.01275757208355
"2DS";"EU";"Other renewables";"Industry";2007;0.00417254387403641;0
"2DS";"EU";"Coal";"Industry";2008;12.281328972109;10.2112676056338
"2DS";"EU";"Oil";"Industry";2008;14.4099191910083;12.049708326419
"2DS";"EU";"Gas";"Industry";2008;32.7464788732394;30.9685710303506
"2DS";"EU";"Electricity";"Industry";2008;31.3380281690141;29.8966654287265
"2DS";"EU";"Heat";"Industry";2008;5.69909398262525;4.64252947104144
"2DS";"EU";"Bioenergy";"Industry";2008;7.57042253521127;7.27508351557606
"2DS";"EU";"Other renewables";"Industry";2008;0.004475449485561;0
"2DS";"EU";"Coal";"Industry";2009;11.7528127516523;9.96884735202492
"2DS";"EU";"Oil";"Industry";2009;14.0948215512294;11.7087524066164
"2DS";"EU";"Gas";"Industry";2009;32.7102803738318;31.1486807416523
"2DS";"EU";"Electricity";"Industry";2009;31.5976858032933;30.2352087402018
"2DS";"EU";"Heat";"Industry";2009;5.70410007309742;4.78842084546394
"2DS";"EU";"Bioenergy";"Industry";2009;7.85491766800178;7.54318383832718
"2DS";"EU";"Other renewables";"Industry";2009;0.00478633831699258;0
"2DS";"EU";"Coal";"Industry";2010;11.2123732794244;9.72097209720972
"2DS";"EU";"Oil";"Industry";2010;13.7727107214453;11.358690436003
"2DS";"EU";"Gas";"Industry";2010;32.6732673267327;31.3328537027678
"2DS";"EU";"Electricity";"Industry";2010;31.8631863186319;30.5813895412789
"2DS";"EU";"Heat";"Industry";2010;5.70923986329895;4.9375593528376
"2DS";"EU";"Bioenergy";"Industry";2010;8.14581458145815;7.8099057585397
"2DS";"EU";"Other renewables";"Industry";2010;0.00510553018506648;0
"2DS";"EU";"Coal";"Industry";2011;10.659602471942;9.46745562130178
"2DS";"EU";"Oil";"Industry";2011;13.4433499257525;10.9991526786337
"2DS";"EU";"Gas";"Industry";2011;32.6354119253528;31.5212289818949
"2DS";"EU";"Electricity";"Industry";2011;32.1355777323014;30.9354692315679
"2DS";"EU";"Heat";"Industry";2011;5.71451878188348;5.09005462128271
"2DS";"EU";"Bioenergy";"Industry";2011;8.44333181611288;8.04288147630238
"2DS";"EU";"Other renewables";"Industry";2011;0.00543336222068202;0
"2DS";"EU";"Coal";"Industry";2012;10.094073408136;9.20810313075506
"2DS";"EU";"Oil";"Industry";2012;13.1064916083829;10.6297491072536
"2DS";"EU";"Gas";"Industry";2012;32.6705158794047;31.7139520667736
"2DS";"EU";"Electricity";"Industry";2012;32.5841659254606;31.2977212771739
"2DS";"EU";"Heat";"Industry";2012;5.7199425554321;5.24602127003701
"2DS";"EU";"Bioenergy";"Industry";2012;8.74769797421731;8.28123440263708
"2DS";"EU";"Other renewables";"Industry";2012;0.00577019005666597;0
"2DS";"EU";"Coal";"Industry";2013;9.51533922970716;8.94271075919888
"2DS";"EU";"Oil";"Industry";2013;12.7618768131619;10.2500679919356
"2DS";"EU";"Gas";"Industry";2013;32.9308313326843;31.911175239427
"2DS";"EU";"Electricity";"Industry";2013;33.0452347366279;31.66843191508
"2DS";"EU";"Heat";"Industry";2013;5.72551722917572;5.40557919676858
"2DS";"EU";"Bioenergy";"Industry";2013;9.05915230554262;8.5251528744307
"2DS";"EU";"Other renewables";"Industry";2013;0.00611638911467383;0
"2DS";"EU";"Coal";"Industry";2014;9.2896286215002;8.67106503298775
"2DS";"EU";"Oil";"Industry";2014;12.4337174387443;10.2035277105666
"2DS";"EU";"Gas";"Industry";2014;32.715673353915;31.9643155716011
"2DS";"EU";"Electricity";"Industry";2014;33.1684590723227;32.0479009074542
"2DS";"EU";"Heat";"Industry";2014;5.79641847313855;5.56885388496678
"2DS";"EU";"Bioenergy";"Industry";2014;9.37794533459001;8.77483412780873
"2DS";"EU";"Other renewables";"Industry";2014;0.012226407217225;0
"2DS";"EU";"Coal";"Industry";2015;9.28425528556863;8.3929422985217
"2DS";"EU";"Oil";"Industry";2015;12.3144496400511;9.82355746304244
"2DS";"EU";"Gas";"Industry";2015;32.4983980014294;31.8963376419824
"2DS";"EU";"Electricity";"Industry";2015;33.2928960610231;32.1354931927695
"2DS";"EU";"Heat";"Industry";2015;5.98474010491178;5.65959582298886
"2DS";"EU";"Bioenergy";"Industry";2015;9.70433953266571;8.93326267596227
"2DS";"EU";"Other renewables";"Industry";2015;0.0183965541228565;0
"2DS";"EU";"Coal";"Industry";2016;9.27882880905836;8.10810810810811
"2DS";"EU";"Oil";"Industry";2016;12.1950556646326;9.26640926640927
"2DS";"EU";"Gas";"Industry";2016;32.4324324324324;31.7721414754117
"2DS";"EU";"Electricity";"Industry";2016;33.5907335907336;32.2231781444025
"2DS";"EU";"Heat";"Industry";2016;6.17760617760618;5.62614616363281
"2DS";"EU";"Bioenergy";"Industry";2016;10.03861003861;9.09185883008839
"2DS";"EU";"Other renewables";"Industry";2016;0.0294429223215839;0
"2DS";"EU";"Coal";"Industry";2017;9.27334839973688;8.04993542832544
"2DS";"EU";"Oil";"Industry";2017;12.0755353121541;9.21222557038313
"2DS";"EU";"Gas";"Industry";2017;32.3288850624193;31.6469211904197
"2DS";"EU";"Electricity";"Industry";2017;33.7064141196728;32.3109559094825
"2DS";"EU";"Heat";"Industry";2017;6.15583297460181;5.59236405389941
"2DS";"EU";"Bioenergy";"Industry";2017;10.2023245802841;9.25062285630037
"2DS";"EU";"Other renewables";"Industry";2017;0.0526683648372571;0.0254081963323886
"2DS";"EU";"Coal";"Industry";2018;9.26781324954526;7.99136069114471
"2DS";"EU";"Oil";"Industry";2018;12.0144131410112;9.15766738660907
"2DS";"EU";"Gas";"Industry";2018;32.2246220302376;31.5206640672816
"2DS";"EU";"Electricity";"Industry";2018;33.8228941684665;32.3988266354502
"2DS";"EU";"Heat";"Industry";2018;6.13390928725702;5.55824451278583
"2DS";"EU";"Bioenergy";"Industry";2018;10.3671706263499;9.40955502127519
"2DS";"EU";"Other renewables";"Industry";2018;0.0863930885529157;0.0317864231912346
"2DS";"EU";"Coal";"Industry";2019;9.26222253420108;7.93237971391417
"2DS";"EU";"Oil";"Industry";2019;12.0029361473519;9.10273081924577
"2DS";"EU";"Gas";"Industry";2019;32.1196358907672;31.3933571747553
"2DS";"EU";"Electricity";"Industry";2019;33.9401820546164;32.486790470059
"2DS";"EU";"Heat";"Industry";2019;6.11183355006502;5.52378245928464
"2DS";"EU";"Bioenergy";"Industry";2019;10.5331599479844;9.56865559225494
"2DS";"EU";"Other renewables";"Industry";2019;0.130039011703511;0.0381714084787726
"2DS";"EU";"Coal";"Industry";2020;9.25657541278908;7.87298825576337
"2DS";"EU";"Oil";"Industry";2020;11.9913633294493;9.04741191822531
"2DS";"EU";"Gas";"Industry";2020;32.1108509615186;31.2649873656665
"2DS";"EU";"Electricity";"Industry";2020;34.0582862113963;32.5748475613755
"2DS";"EU";"Heat";"Industry";2020;6.08960417572858;5.48897270986142
"2DS";"EU";"Bioenergy";"Industry";2020;10.7003044802088;9.72792483704837
"2DS";"EU";"Other renewables";"Industry";2020;0.173988690735102;0.044563162942638
"2DS";"EU";"Coal";"Industry";2021;9.17760447343271;7.81318201658664
"2DS";"EU";"Oil";"Industry";2021;11.9796934821821;8.99170667830642
"2DS";"EU";"Gas";"Industry";2021;31.9118806196511;31.1355412723826
"2DS";"EU";"Electricity";"Industry";2021;34.1772151898734;32.7216254369579
"2DS";"EU";"Heat";"Industry";2021;6.06721955477957;5.45992793997606
"2DS";"EU";"Bioenergy";"Industry";2021;10.868616324749;9.94233120291663
"2DS";"EU";"Other renewables";"Industry";2021;0.218245307725884;0.0834671936624009
"2DS";"EU";"Coal";"Industry";2022;9.09696489127188;7.75295663600526
"2DS";"EU";"Oil";"Industry";2022;11.967925380136;8.93561103810775
"2DS";"EU";"Gas";"Industry";2022;31.8002628120894;31.0050053021723
"2DS";"EU";"Electricity";"Industry";2022;34.2969776609724;32.8717367899271
"2DS";"EU";"Heat";"Industry";2022;6.04467805519054;5.43026945893731
"2DS";"EU";"Bioenergy";"Industry";2022;11.0381077529566;10.1616069591434
"2DS";"EU";"Other renewables";"Industry";2022;0.26281208935611;0.117456647549291
"2DS";"EU";"Coal";"Industry";2023;9.01460321437426;7.69230769230769
"2DS";"EU";"Oil";"Industry";2023;11.9560577771747;8.87912087912088
"2DS";"EU";"Gas";"Industry";2023;31.6923076923077;30.8503117505049
"2DS";"EU";"Electricity";"Industry";2023;34.4175824175824;33.0252964847075
"2DS";"EU";"Heat";"Industry";2023;6.02197802197802;5.39997760762643
"2DS";"EU";"Bioenergy";"Industry";2023;11.2087912087912;10.3597045150794
"2DS";"EU";"Other renewables";"Industry";2023;0.307692307692308;0.152171961591654
"2DS";"EU";"Coal";"Industry";2024;8.93046368318706;7.63123070136745
"2DS";"EU";"Oil";"Industry";2024;11.9440894059996;8.82223202470225
"2DS";"EU";"Gas";"Industry";2024;31.5835906484341;30.6664258128588
"2DS";"EU";"Electricity";"Industry";2024;34.5390383767093;33.1824247243494
"2DS";"EU";"Heat";"Industry";2024;5.99911777679753;5.36903187820353
"2DS";"EU";"Bioenergy";"Industry";2024;11.3806793118659;10.49924311896
"2DS";"EU";"Other renewables";"Industry";2024;0.35288928098809;0.187636638351111
"2DS";"EU";"Coal";"Industry";2025;8.84448810464785;7.56972111553785
"2DS";"EU";"Oil";"Industry";2025;11.9320189776994;8.76494023904383
"2DS";"EU";"Gas";"Industry";2025;31.4741035856574;30.4785272157157
"2DS";"EU";"Electricity";"Industry";2025;34.6857893317721;33.3058861385473
"2DS";"EU";"Heat";"Industry";2025;5.97609561752988;5.33741086780674
"2DS";"EU";"Bioenergy";"Industry";2025;11.5537848605578;10.639971601443
"2DS";"EU";"Other renewables";"Industry";2025;0.398406374501992;0.223875206109666
"2DS";"EU";"Coal";"Industry";2026;8.7566157179633;7.5
"2DS";"EU";"Oil";"Industry";2026;11.8267109970297;8.70967741935484
"2DS";"EU";"Gas";"Industry";2026;31.2903225806452;30.2864831670895
"2DS";"EU";"Electricity";"Industry";2026;34.8461173874499;33.3785234697315
"2DS";"EU";"Heat";"Industry";2026;5.88709677419355;5.30509222918687
"2DS";"EU";"Bioenergy";"Industry";2026;11.6935483870968;10.8229376006271
"2DS";"EU";"Other renewables";"Industry";2026;0.415496092070407;0.260913275443758
"2DS";"EU";"Coal";"Industry";2027;8.66678305140519;7.42857142857143
"2DS";"EU";"Oil";"Industry";2027;11.7187245384967;8.65306122448979
"2DS";"EU";"Gas";"Industry";2027;31.1020408163265;30.0901549502786
"2DS";"EU";"Electricity";"Industry";2027;35.0204081632653;33.4530083103104
"2DS";"EU";"Heat";"Industry";2027;5.79591836734694;5.27205261803834
"2DS";"EU";"Bioenergy";"Industry";2027;11.8367346938776;11.0105572867914
"2DS";"EU";"Other renewables";"Industry";2027;0.482528214091711;0.298777599584518
"2DS";"EU";"Coal";"Industry";2028;8.57492376941434;7.35537190082645
"2DS";"EU";"Oil";"Industry";2028;11.6079560963224;8.59504132231405
"2DS";"EU";"Gas";"Industry";2028;30.9090909090909;29.8893975897128
"2DS";"EU";"Electricity";"Industry";2028;35.2066115702479;33.5294120545262
"2DS";"EU";"Heat";"Industry";2028;5.70247933884298;5.23826763676544
"2DS";"EU";"Bioenergy";"Industry";2028;11.9834710743802;11.2030104947211
"2DS";"EU";"Other renewables";"Industry";2028;0.551194012378317;0.337496138863196
"2DS";"EU";"Coal";"Industry";2029;8.48096850923868;7.28033472803347
"2DS";"EU";"Oil";"Industry";2029;11.4942967620343;8.53556485355648
"2DS";"EU";"Gas";"Industry";2029;30.7112970711297;29.6840594939282
"2DS";"EU";"Electricity";"Industry";2029;35.3974895397489;33.6078098231887
