AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,486.4586,,,,,521.9735,554.2309,550.1728,543.8297,548.3766,562.1491,590.6599,624.2626,652.2985,670.7899,688.8124,699.7344,713.9641,729.2462,743.424,757.074,771.9788,786.9088
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38603.6872,,,,,41952.3638,45706.4089,48962.1639,51280.0761,53806.9972,56088.1819,58163.8612,59589.6308,61035.5463,62025.5946,63135.5696,64406.1363,65638.6728,66787.1443,68186.4211,69526.4072,70778.5317,72037.9523
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48995.9594,,,,,57461.3634,68273.025,79531.022,90851.8075,102017,113492,125234,136997,149152,162206,176100,190595,205502,221040,237057,253683,270919,288638
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64540.9368,,,,,78841.7945,97349.7602,117219,137426,157429,178075,199292,220662,242725,266387,291573,317987,345310,373855,403384,434138,466104,499015
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,486.7865,,,,,532.4536,584.7872,633.9024,678.376,721.3506,760.2848,794.2344,822.6219,842.5963,864.5215,886.9479,909.3839,930.3827,951.5084,973.9397,993.3222,1012.9593,1030.6515
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,37796.2642,,,,,37627.6094,37821.3648,28338.5643,18467.693,14454.0613,11297.6444,9115.9629,6443.8421,5152.0921,4294.3038,3928.1787,3015.5876,3135.9867,3291.339,3226.735,3203.0105,3381.4436,3530.774
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48998.0612,,,,,57447.7718,68206.2122,78746.1906,88517.9502,99137.1839,110029,121379,132639,144354,156864,170424,184279,199017,214424,230351,246758,263731,281152
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64546.5074,,,,,78810.1279,97203.9194,115655,132915,151898,171405,191823,212231,233504,256167,280751,306044,333080,361440,390849,421317,452840,485256
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,475.7889,,,,,500.2893,524.1013,471.0945,410.6456,415.936,426.5653,441.0751,457.2213,470.6182,468.469,472.0358,461.7827,464.901,469.834,473.73,476.4625,478.1513,478.1303
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,37796.2642,,,,,37627.6094,37821.3648,34041.6156,29974.4845,25344.7484,21934.0741,20331.3098,17954.3118,15710.5652,13902.6771,12603.4688,11059.9217,10478.2749,9841.1285,9383.6722,8957.1082,8917.543,8837.1301
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48998.0612,,,,,57447.7718,68206.2122,79249.0658,90192.674,100869,111829,123237,134738,146614,159385,172971,187037,201775,217156,233041,249472,266573,284153
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64546.5074,,,,,78810.1279,97203.9194,116629,136082,155119,174733,195283,216146,237709,260839,285456,311052,338072,366343,395646,426059,457782,490444
