"Model","Scenario","Region","Variable","Unit","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"MESSAGE V.3","GEA_Eff_1p5C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893248692,0.919529343,0.948525893,0.975749645,1.001930556,1.027445844,1.053492861,1.079332671,1.104731069,1.130265314,1.155315225,1.179037834,1.201035724,1.223244325,1.244762889,1.26605102,1.286592628,1.306308798,1.326822477,1.34553742,1.362011894,1.378893915,1.393868419,1.408138029,1.422719679,1.437679688,1.451479081,1.465167928,1.477680459,1.492195063,1.504878938,1.515615916,1.527668914,1.539557296,1.549313001,1.559115709,1.568154082,1.576568678,1.585382686,1.593781932,1.601778421,1.608125402,1.614564638,1.619647232,1.624545325,1.627493174,1.631988257,1.63369813,1.636975693,1.639979059,1.642119938,1.643333944,1.644584066,1.645033331,1.645410898,1.645626342,1.645245918,1.644246311,1.642786042,1.64106492,1.639718862,1.638959946,1.637929966,1.636485789,1.634075099,1.632826355,1.631315429,1.629159403,1.627795156,1.625682629,1.622646648,1.619229269,1.61560801,1.611791158,1.607274745,1.603579487,1.599186319,1.594504843,1.589364226,1.583762012,1.579563455,1.575046542,1.570020717,1.565478846,1.560887196,1.555888795,1.54970657,1.543343511,1.53726446,1.531336372,1.523806421
"MESSAGE V.3","GEA_Eff_1p5C_Delay2020","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892137311,0.915498245,0.940038623,0.964104684,0.986914014,1.00944662,1.032073372,1.055812076,1.080560967,1.103463376,1.129497384,1.158346448,1.187633054,1.216819312,1.247578897,1.275527851,1.305244415,1.335019635,1.364115825,1.391324762,1.416238674,1.441174487,1.463928874,1.485217113,1.506183112,1.526152309,1.545187644,1.564012712,1.582119566,1.602273799,1.617907919,1.634681235,1.649961589,1.662379428,1.672558644,1.683463612,1.695221213,1.706442085,1.716667203,1.72512393,1.732512591,1.740213056,1.746143622,1.751731601,1.75613227,1.760269926,1.763441955,1.766014959,1.767059823,1.769266486,1.769861531,1.766718409,1.76469107,1.763901525,1.761156178,1.757496356,1.75467496,1.750082222,1.747377116,1.742169159,1.73767823,1.73197435,1.726247909,1.720761672,1.715064623,1.708869011,1.702774958,1.698174554,1.691703778,1.685244685,1.678904653,1.672416271,1.665366918,1.657479435,1.649470498,1.642993946,1.63634967,1.629190666,1.622430608,1.615403754,1.608945804,1.602966007,1.597859503,1.590231262,1.583966872,1.577621789,1.57154494,1.565986467,1.560161124,1.554365023,1.547183968
"MESSAGE V.3","GEA_Eff_2C_Delay2020","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892137149,0.915497696,0.940037602,0.964102572,0.986912216,1.009444142,1.032069525,1.055808666,1.080556641,1.10345696,1.128770458,1.155419537,1.182343513,1.210385483,1.237694325,1.264292617,1.291173648,1.317979211,1.344640598,1.371869122,1.39839187,1.423802181,1.449876012,1.476018983,1.502802895,1.52954787,1.553925129,1.5787654,1.603439322,1.629567519,1.652746469,1.676296356,1.698822784,1.720352714,1.742451588,1.762299763,1.781021235,1.798894703,1.815791198,1.832658045,1.848333992,1.862482384,1.874736354,1.885908796,1.896773339,1.906432672,1.915995241,1.923393771,1.932825166,1.939741775,1.945487514,1.95113146,1.956203485,1.96040274,1.965095822,1.967566886,1.970463255,1.972139758,1.974549766,1.977392375,1.97854857,1.977057148,1.976925995,1.974839177,1.972753515,1.969745111,1.965916431,1.963998629,1.959807286,1.955910733,1.9537135,1.948708568,1.943779179,1.936891976,1.931460611,1.924791403,1.91846526,1.913095463,1.909349397,1.903792773,1.898097275,1.889480899,1.883872266,1.87814282,1.871042328,1.864532729,1.856973002,1.850196578,1.842622322,1.835633402,1.828535371
"MESSAGE V.3","GEA_Eff_AdvNCO2_1p5C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892969582,0.918345818,0.946052198,0.972188269,0.996643165,1.022363013,1.04752631,1.072705197,1.096937391,1.121020887,1.146012862,1.170798666,1.194959387,1.218152206,1.241108011,1.264368855,1.287089655,1.308274503,1.32929964,1.350374921,1.371602135,1.392361193,1.412323545,1.431723435,1.4501737,1.467588577,1.484437526,1.500615951,1.517408458,1.533618136,1.550257123,1.563783605,1.578549127,1.591071282,1.602976247,1.613272533,1.62209549,1.634989251,1.643622009,1.652719063,1.66030766,1.666718968,1.671562231,1.677522206,1.680856133,1.686015963,1.691016192,1.694938317,1.697052237,1.698949729,1.699898181,1.701177045,1.702505536,1.704173105,1.703194989,1.701914211,1.70128867,1.699903368,1.697579254,1.695813951,1.693752706,1.691265684,1.689873373,1.686609537,1.68184168,1.678387538,1.677235655,1.673777776,1.669044025,1.664978894,1.659086092,1.65576099,1.650489215,1.64476757,1.639186529,1.63572879,1.632458365,1.625028483,1.616537368,1.607489088,1.599558319,1.5920417,1.583386673,1.578337547,1.571757576,1.564186137,1.557975575,1.550887113,1.545178606,1.537973404,1.529778247
"MESSAGE V.3","GEA_Eff_base","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892228519,0.915750284,0.940616399,0.965140684,0.987963454,1.010988411,1.034251687,1.058354086,1.083264093,1.107844802,1.132454135,1.158432061,1.184283605,1.210731942,1.237488572,1.264111787,1.290556462,1.317991648,1.345285674,1.373487608,1.400970924,1.428765211,1.456225519,1.484037838,1.513661188,1.542773569,1.57185855,1.601423802,1.631700374,1.662407057,1.693148628,1.72342247,1.752890954,1.782358613,1.812106046,1.842369998,1.872118271,1.901996174,1.931928277,1.961639464,1.992276927,2.021459273,2.050056033,2.078644401,2.107750104,2.137674735,2.167135323,2.196742198,2.226167122,2.254872078,2.286910638,2.316178303,2.346863493,2.377413787,2.40440713,2.432255926,2.461338709,2.490423188,2.519520047,2.549274059,2.577948289,2.608587599,2.639514869,2.670175557,2.698257592,2.726852107,2.757088087,2.79016503,2.820516449,2.85207638,2.881829166,2.911222086,2.943459146,2.97135711,3.00214099,3.03290411,3.063587762,3.091416746,3.118133638,3.147308074,3.175999001,3.203513131,3.230446868,3.254670219,3.279697741,3.308313826,3.335748554,3.361616591,3.387323365,3.413913581,3.440964624
"MESSAGE V.3","GEA_Mix_1p5C_AdvNCO2_PartialDelay2020","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892712024,0.917421597,0.944515851,0.970627724,0.995121666,1.020104596,1.045985417,1.071498584,1.096846283,1.121706792,1.147097959,1.173273597,1.199658615,1.227368945,1.255059931,1.281049747,1.305677407,1.330226066,1.354944163,1.378900543,1.400089505,1.421090308,1.443179648,1.464627532,1.485458892,1.504839805,1.525144736,1.544326804,1.563390894,1.580953625,1.596851855,1.612133079,1.625457513,1.636459176,1.647595837,1.659625351,1.669150478,1.679526977,1.6883704,1.696832512,1.704108627,1.711368547,1.715132048,1.718873146,1.723880132,1.727331353,1.729943138,1.732275773,1.732422205,1.733321519,1.734192726,1.732066431,1.731294545,1.728362322,1.725322329,1.723136795,1.72101507,1.719361376,1.717141261,1.71343398,1.708896865,1.705794796,1.702375166,1.698243593,1.694968357,1.691760724,1.688815287,1.685751309,1.68263346,1.678154734,1.674019103,1.670090506,1.666155773,1.663366429,1.660746452,1.657314314,1.653924708,1.650129006,1.646959939,1.643936571,1.639956359,1.635701892,1.631435794,1.627157918,1.62289349,1.619703579,1.616334201,1.612253521,1.608996938,1.607255624,1.603932345
"MESSAGE V.3","GEA_Mix_1p5C_AdvTrans_PartialDelay2020","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892719007,0.917445126,0.944578801,0.970697215,0.995194453,1.020141877,1.046046655,1.071452367,1.096766112,1.121577225,1.146672386,1.172793671,1.19895537,1.226385463,1.253933691,1.279526103,1.304131899,1.328098043,1.352808236,1.376714184,1.397861727,1.418657641,1.44033166,1.46158673,1.482406583,1.502479339,1.522406698,1.54201852,1.560947711,1.579187002,1.595635301,1.611223861,1.625790477,1.639000178,1.651015753,1.663039526,1.675442293,1.687093351,1.697281915,1.706899242,1.715907559,1.723293118,1.730263998,1.736620378,1.742652509,1.747488022,1.751676643,1.754030303,1.757464625,1.760258907,1.761399707,1.75904593,1.758615432,1.758359773,1.756701655,1.754663847,1.751483843,1.747761157,1.743785191,1.741249456,1.736167174,1.731637527,1.727301428,1.722434064,1.717316611,1.712227348,1.707098729,1.701288725,1.697322704,1.690341218,1.684209915,1.677886786,1.672178525,1.665862368,1.658141786,1.650989809,1.644887427,1.638896192,1.633201527,1.626542591,1.619066558,1.614513257,1.608056468,1.602405011,1.596205139,1.588346958,1.582146688,1.576961507,1.572820011,1.566659186,1.560424201
"MESSAGE V.3","GEA_Mix_2C_AdvNCO2_PartialDelay2020","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892711981,0.917421545,0.944508197,0.970599639,0.995059335,1.019969414,1.04580513,1.071260377,1.096503455,1.121177594,1.145849926,1.171100737,1.195641176,1.220846861,1.246492008,1.270815241,1.295039265,1.317614007,1.340770263,1.36416139,1.387962969,1.412341167,1.436229573,1.460763873,1.484640853,1.509362684,1.533598065,1.55830835,1.581174862,1.604521103,1.626184642,1.647057783,1.667097902,1.688532012,1.706664188,1.72449031,1.742424754,1.756893107,1.771623315,1.783751057,1.797248301,1.808759233,1.818231379,1.827815089,1.83738891,1.845506198,1.852370881,1.85953036,1.866635714,1.873327065,1.880664024,1.886588368,1.890430031,1.895173246,1.898634965,1.899677545,1.901460997,1.903250505,1.906276181,1.907313468,1.907430169,1.903367134,1.90070089,1.89893086,1.898507901,1.895811251,1.892085757,1.889031829,1.887947317,1.885615089,1.882046866,1.87816217,1.87526548,1.87129103,1.867046274,1.864188423,1.861017388,1.856144458,1.851354553,1.846508299,1.843412741,1.838797793,1.833645687,1.826475519,1.81904414,1.812707925,1.806219884,1.800138761,1.793952244,1.787472936,1.780035232
"MESSAGE V.3","GEA_Mix_2C_AdvTrans_PartialDelay2020","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892718934,0.917444903,0.944578137,0.970696341,0.995193427,1.020140408,1.046044921,1.071450982,1.096764778,1.121575196,1.146164184,1.171376695,1.195877663,1.221164303,1.246797637,1.271364778,1.29581297,1.318746675,1.342229428,1.365812148,1.390583736,1.415616639,1.440863162,1.465301293,1.491398632,1.516516454,1.541284491,1.567613267,1.591979478,1.615705017,1.639415959,1.662714369,1.685428783,1.709295512,1.730516226,1.750213176,1.769963124,1.787959868,1.804608145,1.820418203,1.833571563,1.848739959,1.862054559,1.873850959,1.885983725,1.896604938,1.906962252,1.916340922,1.92534891,1.932657501,1.937588052,1.944522738,1.950838117,1.956397242,1.961664665,1.964610293,1.967025205,1.969896168,1.97224497,1.974742114,1.97787932,1.978290215,1.979349503,1.978442662,1.978672972,1.977154935,1.974445001,1.971839995,1.970168923,1.968193349,1.966086206,1.963271762,1.960540174,1.957127842,1.953492015,1.949875371,1.945331858,1.941563259,1.935632567,1.930552764,1.924395122,1.919166132,1.914953629,1.908922863,1.903085394,1.894924867,1.886037305,1.877854219,1.870066652,1.861026466,1.852133152
"MESSAGE V.3","GEA_Mix_base","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89197947,0.914815586,0.938703328,0.962911613,0.98561096,1.009114149,1.033323503,1.056969178,1.081432655,1.105967909,1.132096756,1.158624358,1.186500273,1.214859769,1.243959881,1.273872827,1.303005616,1.333458621,1.363105499,1.393056066,1.424870118,1.457789349,1.490631337,1.523296124,1.557285686,1.592796773,1.627655671,1.663681554,1.702421278,1.738682497,1.774437795,1.811111884,1.847484838,1.882616733,1.917895077,1.955075039,1.991685531,2.026816206,2.06168329,2.098222518,2.135584066,2.173474987,2.210399339,2.244902938,2.278573017,2.315245259,2.352151576,2.390753541,2.429465207,2.467313155,2.506365266,2.549513436,2.593043535,2.633142883,2.671907618,2.71075243,2.750763834,2.791473535,2.83909321,2.881593795,2.92030617,2.960194284,3.001933038,3.039931703,3.081690822,3.124957395,3.165977876,3.204102821,3.239243345,3.27670701,3.31070305,3.348933717,3.388040372,3.425175002,3.45998545,3.496934632,3.530269456,3.561240595,3.595114551,3.627435568,3.657345474,3.688219625,3.716997398,3.747794374,3.781082611,3.814784767,3.84851601,3.882782434,3.91524794,3.943339567,3.971911617
"MESSAGE-GLOBIOM 1.0","ADVANCE_2020_1.5C-2100","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893013477,0.919002773,0.94764974,0.974890507,1.00117826,1.028229682,1.054887471,1.082175981,1.110264465,1.138526032,1.16829046,1.199714895,1.231854906,1.263093803,1.292530225,1.32155516,1.350578229,1.379132839,1.405374739,1.43074265,1.452794614,1.470349925,1.483593888,1.494774656,1.507541561,1.51896757,1.526028542,1.535560439,1.542131224,1.548107895,1.552525525,1.555120402,1.558778017,1.562366502,1.565517308,1.568259645,1.568885313,1.569754567,1.570752589,1.571204649,1.571019004,1.565805144,1.564193807,1.560254955,1.558759688,1.557627421,1.55320851,1.546749427,1.544153146,1.540745714,1.53860534,1.53516287,1.530702833,1.52583837,1.520346741,1.514404559,1.508838019,1.503942881,1.49759391,1.491152969,1.484841026,1.478114247,1.469894583,1.462083754,1.455392604,1.447324963,1.438974278,1.431216971,1.422007728,1.412024893,1.402742348,1.393313752,1.384289961,1.375406435,1.366422617,1.356898963,1.348214041,1.340817765,1.331811425,1.322087762,1.314358663,1.304524654,1.295650554,1.286858204,1.278095258,1.269159971,1.259871563,1.249752949,1.241991428,1.234659882,1.226207496
"MESSAGE-GLOBIOM 1.0","ADVANCE_2020_Med2C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893013146,0.919001726,0.947647377,0.974886854,1.001173415,1.028224555,1.054880825,1.082167247,1.110252105,1.138517111,1.166895846,1.195212399,1.223444811,1.250550234,1.278074917,1.304681136,1.329715573,1.354273688,1.379169116,1.403439374,1.427157362,1.451277191,1.4744745,1.496738484,1.518257152,1.538128343,1.558108785,1.57769633,1.59704063,1.616440751,1.636354146,1.654970163,1.673970098,1.691305163,1.707272677,1.722482596,1.73614718,1.751232313,1.766197976,1.781442079,1.793874338,1.805623667,1.816652023,1.826241926,1.836199776,1.847176901,1.857975708,1.867773386,1.877344077,1.885548211,1.891538509,1.898398426,1.905094697,1.912035843,1.918278617,1.922851704,1.925216731,1.92777464,1.932367402,1.93447255,1.937128195,1.939755804,1.941795007,1.943313903,1.94553493,1.947072315,1.948254794,1.949083158,1.950097618,1.951263831,1.951305722,1.950748522,1.951942444,1.951518594,1.949628387,1.948609248,1.948051927,1.945602236,1.943316102,1.941744981,1.94016457,1.938208944,1.936275977,1.933867863,1.930975042,1.928173022,1.926037532,1.922000974,1.918687192,1.915223132,1.9114938
"MESSAGE-GLOBIOM 1.0","ADVANCE_2020_WB2C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893013355,0.919002401,0.947648911,0.974889273,1.001176583,1.028228137,1.05488546,1.082173063,1.110260166,1.138523182,1.167448825,1.197224672,1.226771547,1.256233323,1.284954685,1.312284501,1.3383496,1.363344036,1.390010706,1.414318443,1.436776572,1.458154764,1.478817001,1.498589274,1.517465796,1.534342528,1.549587327,1.566151475,1.585232211,1.601750442,1.614005193,1.627339323,1.637927032,1.648640069,1.658848762,1.668114812,1.677273643,1.685759061,1.692556101,1.698801888,1.704334548,1.709812282,1.716672833,1.72314018,1.725241425,1.728078927,1.731187106,1.734375534,1.736663583,1.737976358,1.739032551,1.738345444,1.739081102,1.739110616,1.738968126,1.7370196,1.73717009,1.736095261,1.735105892,1.733448319,1.733606891,1.73196186,1.730077911,1.726526953,1.724495713,1.722746916,1.720999683,1.717432868,1.712479602,1.708161882,1.702765568,1.698587667,1.692119733,1.686592489,1.680570234,1.675018572,1.668164218,1.662713045,1.656711468,1.65189586,1.645826026,1.638878654,1.632081784,1.625653565,1.618611752,1.612165049,1.606550868,1.599545493,1.592367029,1.58602711,1.57942443
"MESSAGE-GLOBIOM 1.0","ADVANCE_2030_Med2C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893013132,0.919001644,0.947647239,0.974886669,1.001173189,1.028224237,1.054880506,1.082166993,1.110251918,1.138517051,1.166255389,1.193006084,1.219619518,1.245696319,1.270728517,1.294532308,1.318260833,1.342630999,1.366300409,1.389713491,1.414198136,1.439822996,1.465818234,1.491468872,1.517530491,1.543720837,1.568666509,1.593211403,1.617877424,1.639107333,1.660368672,1.679545062,1.697161759,1.714755127,1.734372726,1.753162799,1.768694764,1.783005226,1.796887503,1.811244831,1.824854656,1.835991103,1.847978303,1.858760253,1.866518565,1.877426028,1.887316886,1.897583483,1.907697223,1.917422316,1.925243349,1.929998243,1.934008423,1.939528275,1.945275203,1.950004218,1.952373064,1.952794814,1.954660055,1.955943291,1.957854065,1.959402414,1.961021745,1.961930867,1.962872487,1.963530618,1.964392211,1.96533893,1.965729919,1.965923582,1.964080423,1.963705961,1.964216134,1.962068774,1.95995033,1.95860181,1.955450097,1.952704413,1.950585817,1.948159393,1.945088457,1.942839613,1.939912517,1.935100211,1.931706124,1.929068426,1.924375696,1.920444947,1.916204647,1.911504624,1.905829343
"MESSAGE-GLOBIOM 1.0","ADVANCE_2030_Price1.5C","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893013318,0.919002223,0.947648598,0.97488888,1.001176153,1.028227666,1.054885052,1.082172783,1.110260112,1.138523719,1.166266194,1.193017919,1.219629615,1.245704565,1.270739976,1.294551443,1.318278813,1.342654323,1.366325111,1.389739439,1.415188844,1.442646671,1.470997614,1.499995956,1.528348823,1.555432735,1.581327599,1.607487568,1.629334719,1.652362103,1.671139544,1.685731304,1.697401528,1.707315963,1.71210539,1.717912113,1.721870022,1.726310402,1.729157449,1.729396604,1.731759735,1.734035679,1.73624896,1.736075812,1.735784077,1.735454316,1.735503617,1.735833271,1.73187826,1.727994428,1.722947367,1.717704636,1.7130722,1.709163819,1.703467381,1.697400081,1.693403104,1.68900794,1.683363383,1.679063794,1.67608746,1.669180015,1.665882709,1.658650743,1.652616074,1.648700238,1.644000283,1.637085632,1.630635546,1.622815291,1.614100655,1.605304361,1.595729437,1.586853658,1.57959207,1.572142726,1.565769698,1.558779272,1.552074908,1.545479083,1.534759804,1.523508743,1.512988693,1.503145175,1.493107815,1.484399436,1.476524924,1.469689006,1.461841896,1.452646408,1.443526108
